dist_name,state_name,ST_CEN_CD,DT_CEN_CD,censuscode,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,state_name_full
jhansi,UP,9,35,166,51.58181818181819,51.96493506493507,50.83246753246754,54.35194805194804,60.05454545454546,64.18701298701299,63.23896103896104,61.75064935064934,58.09350649350648,63.80519480519483,71.65584415584415,66.36753246753243,68.79480519480519,72.53636363636363,71.56233766233765,71.08961038961041,71.17662337662338,67.38961038961043,68.61818181818181,69.71298701298701,70.52337662337663,76.9896103896104,73.82077922077922,Uttar Pradesh
jyotiba_phule_nagar,UP,9,6,137,41.93999999999998,40.99142857142857,47.980000000000004,51.937142857142874,60.16857142857143,70.42285714285713,68.37142857142857,62.657142857142844,57.588571428571434,61.94571428571428,69.08,67.19714285714286,78.37142857142857,76.42857142857146,64.72,73.79714285714284,70.28571428571429,73.78857142857142,83.31428571428572,70.38285714285716,74.86571428571429,66.07714285714285,65.97142857142859,Uttar Pradesh
kannauj,UP,9,29,160,81.89714285714285,81.83142857142857,84.8485714285714,88.16000000000001,92.5257142857143,100.01714285714289,99.73428571428569,94.62857142857142,87.28,94.43714285714285,106.81428571428573,99.11999999999998,102.72571428571429,106.51428571428572,99.21428571428572,109.60857142857141,101.00000000000001,101.58285714285715,107.94857142857146,105.93714285714283,104.34,105.15428571428573,101.15714285714287,Uttar Pradesh
kanpur_dehat,UP,9,32,163,81.51521739130435,79.67826086956522,81.5304347826087,84.33260869565217,88.00434782608693,94.25652173913043,94.60652173913047,90.26521739130436,81.3217391304348,90.06304347826088,103.38260869565217,94.32608695652173,97.25,100.30434782608694,96.17391304347827,100.27608695652171,95.7391304347826,93.97826086956523,100.41739130434786,101.76521739130436,101.35000000000002,104.61956521739127,99.57826086956523,Uttar Pradesh
kanpur_nagar,UP,9,33,164,81.90652173913047,79.69347826086958,83.2586956521739,86.80652173913042,90.41521739130434,96.81304347826087,98.0086956521739,92.35652173913043,84.13478260869564,92.5913043478261,107.24782608695654,98.3891304347826,98.81739130434784,103.7673913043478,98.42173913043477,102.9608695652174,97.3586956521739,95.23043478260868,104.504347826087,104.94347826086954,104.01086956521739,108.46521739130434,102.1891304347826,Uttar Pradesh
kansiram_nagar,UP,9,71,202,65.36764705882354,65.64117647058822,72.34411764705882,80.18823529411765,82.38235294117646,94.99411764705883,89.68235294117646,88.74117647058823,80.09117647058825,85.91764705882353,95.90588235294115,92.47941176470589,103.79117647058825,104.51470588235294,95.69411764705877,99.43235294117646,98.03529411764707,98.29705882352944,101.6264705882353,101.65294117647056,100.94411764705882,102.02352941176471,94.19411764705883,Uttar Pradesh
kaushambi,UP,9,43,174,74.28571428571429,70.69428571428571,73.37428571428572,77.77142857142857,79.4257142857143,86.7914285714286,85.6057142857143,79.96000000000001,74.69714285714285,82.98571428571431,96.66857142857141,86.4457142857143,86.20285714285716,94.73142857142855,90.55714285714286,90.83999999999997,85.93428571428574,79.41714285714286,96.4257142857143,95.44571428571429,90.24857142857142,101.36285714285711,97.17142857142858,Uttar Pradesh
kheri,UP,9,22,153,50.71372549019607,52.38333333333334,61.47745098039215,67.3019607843137,64.42647058823532,69.21274509803922,71.40588235294116,68.24411764705879,70.76568627450982,75.4676470588235,80.98823529411764,82.75392156862749,82.5343137254902,88.82843137254903,81.22254901960785,80.1382352941177,74.66764705882355,81.31078431372549,81.53137254901958,80.97450980392158,80.8343137254902,75.92352941176473,74.76470588235297,Uttar Pradesh
kushinagar,UP,9,58,189,60.353333333333325,60.73777777777777,73.71555555555557,84.42666666666665,75.44222222222223,80.82000000000001,80.80000000000001,83.25555555555555,92.2311111111111,92.11111111111111,97.05777777777777,100.17333333333332,94.95111111111112,103.43555555555557,97.24666666666664,94.08222222222221,89.96000000000002,94.5888888888889,97.90444444444444,91.94666666666667,94.46222222222221,92.74000000000002,97.83777777777777,Uttar Pradesh
lalitpur,UP,9,36,167,35.57575757575757,36.974242424242426,36.29242424242424,40.860606060606074,44.41969696969698,50.29090909090909,48.631818181818176,46.45606060606058,45.33939393939393,49.356060606060616,54.96818181818181,51.17575757575756,51.451515151515146,58.93181818181821,56.70909090909091,57.89999999999998,56.1651515151515,52.47878787878786,53.874242424242425,54.695454545454545,53.49848484848486,61.163636363636364,56.71060606060605,Uttar Pradesh
lucknow,UP,9,26,157,78.35853658536585,77.4,85.8512195121951,90.82195121951219,94.7121951219512,101.27560975609757,102.72926829268295,93.47560975609754,89.79268292682927,96.66829268292683,110.60243902439022,106.04878048780488,103.23170731707319,112.3780487804878,103.46585365853659,109.16341463414633,98.2951219512195,99.36341463414634,114.7780487804878,108.30975609756098,106.0,109.49268292682926,102.93170731707316,Uttar Pradesh
